stage,seed,arm,dyad_present,dyad_coupled_to_evidence,authored_access_used,dyad_coherent_safe_signals,dyad_settled_observations,dyad_field_weight_final,dyad_depth_precision_final,learned_settle_final,potential_outcome_packets,potential_competence_packets,potential_partner_packets,ingested_outcome_packets,ingested_competence_packets,ingested_partner_packets,initial_permission,final_permission,maximum_permission,permission_rise_episode,first_contact_episode,contact_achieved,contact_episodes,initial_root_probability,final_root_probability,revision_begin_episode,revision_complete_episode,descent_occurred,permission_before_revision,permission_to_revision_lag,root_updates,vulnerable_registered_rejections,vulnerable_aloneness_final,dyad_field_path,permission_path,root_path
confirm,24963,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.034526670523695936,0.034526670523695936,0.034526670523695936,0,1,true,18,0.06000000000000001,0.9999999995816136,2,2,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936,0.06000000000000001;0.3512297621379089;0.8341679538112797;0.9096489851846495;0.9884248703092481;0.9986211850550257;0.9998372363128203;0.9999808069991304;0.9998908679689167;0.9999684510992787;0.9999731666323286;0.9999922432148297;0.999983577341223;0.9999982324765553;0.9999991169001625;0.9999999049558269;0.9999999699024269;0.9999999964514208;0.9999999995816136
confirm,24964,coupled,true,true,false,14,15,0.9886753110008856,0.8563278736996767,0.875,16,16,16,16,16,16,0.041686885226990225,0.997527373460081,0.997527373460081,2,2,true,17,0.06000000000000001,0.9999999999130353,4,5,true,true,2,17,1,0.8526093088857546,0.7138437646057201;0.8454083657474204;0.908643857753668;0.9371337999711357;0.9445482308409573;0.9551565078006827;0.9555087768911548;0.9674925342357533;0.9746012034897698;0.9795862392919704;0.9739423519671652;0.9829838580207777;0.9530197962136593;0.9248658648585536;0.9759244703485375;0.9840538462152062;0.98698275992497;0.9886753110008856,0.041686885226990225;0.041686885226990225;0.8559132201782017;0.9926562985939864;0.996887626686114;0.9974095507693433;0.9975040670298366;0.9975226769555419;0.9975264213108939;0.997522687058412;0.9975264224318126;0.9975271815342038;0.9975273366704108;0.9975272789731492;0.9975273580584482;0.9975273580584482;0.9975272836681681;0.9975273590890323;0.997527373460081,0.06000000000000001;0.06000000000000001;0.16775280251304317;0.19158549956381266;0.6876931517308613;0.9534008810104996;0.9600881226785767;0.9870067694622313;0.9962090696851488;0.9995906141491786;0.9999517149490249;0.9999779778010737;0.9999976298023393;0.9999997449056541;0.9999999699237327;0.9999999862829563;0.9999999931466208;0.9999999991919695;0.9999999999130353
confirm,24964,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.041686885226990225,0.041686885226990225,0.041686885226990225,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24964,decoupled,true,false,false,14,15,0.9886753110008856,0.8563278736996767,0.875,16,16,16,0,0,0,0.041686885226990225,0.041686885226990225,0.041686885226990225,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.7138437646057201;0.8454083657474204;0.908643857753668;0.9371337999711357;0.9445482308409573;0.9551565078006827;0.9555087768911548;0.9674925342357533;0.9746012034897698;0.9795862392919704;0.9739423519671652;0.9829838580207777;0.9530197962136593;0.9248658648585536;0.9759244703485375;0.9840538462152062;0.98698275992497;0.9886753110008856,0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24964,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.041686885226990225,0.041686885226990225,0.041686885226990225,0,1,true,18,0.06000000000000001,0.9999999999906404,2,4,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225;0.041686885226990225,0.06000000000000001;0.37228231841649917;0.6519131339784898;0.6876931517308613;0.9534008810104996;0.9947671421446341;0.9955458210448451;0.9985851920761403;0.9995906141491786;0.9999559235239203;0.9999948030713222;0.9999976298023393;0.9999997449056541;0.9999999725453267;0.9999999967630253;0.9999999985236958;0.9999999992624014;0.9999999999130353;0.9999999999906404
confirm,24965,coupled,true,true,false,16,14,0.7795172196644624,0.17589195790715328,0.25,16,16,16,16,16,16,0.03319517045979645,0.9975272713621586,0.9975273555148264,4,4,true,15,0.06000000000000001,0.9999999996125073,6,6,true,true,2,15,3,0.9864342353573533,0.7138437646057201;0.8454083657474204;0.8644640544063148;0.8958917213867086;0.9220972895767223;0.9408740559304523;0.9443650538581109;0.9527615518016916;0.9612581470367477;0.9684155775783625;0.9740878518521785;0.9784623646706917;0.9817800557795234;0.9842679066218144;0.9861212892567551;0.8883606527581347;0.9707016887070624;0.7795172196644624,0.03319517045979645;0.03319517045979645;0.00897714913542318;0.04843579265582899;0.8311384746862457;0.991848408889642;0.9967934408383491;0.9973935453853058;0.9975009482644429;0.9975220496704863;0.9975262938305933;0.9975262938305933;0.9975271553438588;0.9975273312989156;0.9975272656656623;0.9975273555148264;0.9975272711060115;0.9975268230426197;0.9975272713621586,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.37228231841649917;0.5427601099911444;0.9168697330393974;0.9894231435712123;0.9778680205884912;0.9973386275331648;0.9996854791727187;0.9999661400222026;0.9999960077048023;0.9999988459565083;0.9999998757953165;0.999999985355956;0.9999999957668921;0.9999999987763488;0.9999999996125073
confirm,24965,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.03319517045979645,0.03319517045979645,0.03319517045979645,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24965,decoupled,true,false,false,16,14,0.7795172196644624,0.17589195790715328,0.25,16,16,16,0,0,0,0.03319517045979645,0.03319517045979645,0.03319517045979645,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.7138437646057201;0.8454083657474204;0.8644640544063148;0.8958917213867086;0.9220972895767223;0.9408740559304523;0.9443650538581109;0.9527615518016916;0.9612581470367477;0.9684155775783625;0.9740878518521785;0.9784623646706917;0.9817800557795234;0.9842679066218144;0.9861212892567551;0.8883606527581347;0.9707016887070624;0.7795172196644624,0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24965,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.03319517045979645,0.03319517045979645,0.03319517045979645,0,1,true,18,0.06000000000000001,0.9999999999777396,4,4,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645;0.03319517045979645,0.06000000000000001;0.0364867159647293;0.2602748056339815;0.5263147996861112;0.9116905767143199;0.953838626161277;0.9948184107477004;0.9993862725409407;0.9987014958415662;0.9998467275569873;0.9999819263525501;0.9999980547825356;0.9999997706536088;0.9999999337035492;0.9999999928648082;0.9999999991587432;0.9999999997568205;0.9999999999297049;0.9999999999777396
confirm,24966,coupled,true,true,false,13,15,0.9862487095328457,0.8375528543927948,0.8,16,16,16,16,16,16,0.028013155423252233,0.9975273705166361,0.9975273705166361,2,2,true,17,0.06000000000000001,0.9999999999906899,3,4,true,true,1,17,1,0.8526093088857546,0.7138437646057201;0.8454083657474204;0.908643857753668;0.9197213962282568;0.9294088629169859;0.9432509696673942;0.9554891843998259;0.9633280297727748;0.9706747221000983;0.9703902365541919;0.9781531289691081;0.9732842468567819;0.9771262882828441;0.9802270781404442;0.9794815783767952;0.982896701927895;0.9848406853363425;0.9862487095328457,0.028013155423252233;0.028013155423252233;0.757068624891623;0.8565677658405854;0.9866595809285353;0.9221084648072073;0.986698192082458;0.9960761916699685;0.997249197658571;0.9974685123570715;0.9972492985500881;0.9974685226800789;0.9975146302708031;0.9975246003542947;0.9975267709392638;0.9975272444946415;0.9975272444946415;0.9975273479146998;0.9975273705166361,0.06000000000000001;0.06000000000000001;0.3512297621379089;0.6309417978502713;0.9354843475247497;0.9926322934894489;0.9966262505990853;0.999601039221118;0.9998180043372968;0.9999090621196848;0.9999902119670956;0.999981083130462;0.9999977696166141;0.9999997599533029;0.9999999741648387;0.9999999972194766;0.9999999991962429;0.9999999999134952;0.9999999999906899
confirm,24966,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.028013155423252233,0.028013155423252233,0.028013155423252233,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24966,decoupled,true,false,false,13,15,0.9862487095328457,0.8375528543927948,0.8,16,16,16,0,0,0,0.028013155423252233,0.028013155423252233,0.028013155423252233,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.7138437646057201;0.8454083657474204;0.908643857753668;0.9197213962282568;0.9294088629169859;0.9432509696673942;0.9554891843998259;0.9633280297727748;0.9706747221000983;0.9703902365541919;0.9781531289691081;0.9732842468567819;0.9771262882828441;0.9802270781404442;0.9794815783767952;0.982896701927895;0.9848406853363425;0.9862487095328457,0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24966,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.028013155423252233,0.028013155423252233,0.028013155423252233,0,1,true,18,0.06000000000000001,0.9999999999989022,2,2,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233;0.028013155423252233,0.06000000000000001;0.3512297621379089;0.8211648221122465;0.9354843475247497;0.9919344396824088;0.9991256465454349;0.999601039221118;0.9999529449679428;0.9999785388114497;0.999989277336639;0.9999988459565083;0.9999977696166141;0.9999997370317105;0.9999999716978888;0.9999999969539699;0.9999999996721693;0.9999999999052351;0.9999999999898008;0.9999999999989022
confirm,24967,coupled,true,true,false,12,14,0.9874472352170656,0.8432005479274213,0.9285714285714286,14,14,14,14,14,14,0.03212413703778387,0.9975272636429292,0.9975272636429292,3,3,true,15,0.06000000000000001,0.9999999999335469,4,4,true,true,1,15,3,0.9864342353573533,0.48801397678782177;0.4329997919895513;0.4444441635081016;0.5451559202821594;0.6697569592578558;0.8204771237292154;0.8983443790586424;0.9316458662041219;0.9507363151529814;0.963953950655532;0.9734016107842082;0.9440013056615709;0.9760601958028838;0.9829772870562018;0.986642807954165;0.9262846447150479;0.9814795332485363;0.9874472352170656,0.03212413703778387;0.03212413703778387;0.03212413703778387;0.7983465905650524;0.7983465905650524;0.12681661074118458;0.9274033274418705;0.9916772498223748;0.9879502776260026;0.9962071156104092;0.9967873132968558;0.9941453595656804;0.9970536971706303;0.9974420559397073;0.9975112385268903;0.9975242939663118;0.9975242939663118;0.9975267864454358;0.9975272636429292,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.3512297621379089;0.8341679538112797;0.8341679538112797;0.9770978620294866;0.965191127552483;0.9896825859348419;0.9969955398768007;0.9996448253536747;0.9998874997914977;0.999987890888495;0.999996165384479;0.9999995872960163;0.9999999513411518;0.999999994263;0.9999999993825524;0.9999999999335469
confirm,24967,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.03212413703778387,0.03212413703778387,0.03212413703778387,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24967,decoupled,true,false,false,12,14,0.9874472352170656,0.8432005479274213,0.9285714285714286,14,14,14,0,0,0,0.03212413703778387,0.03212413703778387,0.03212413703778387,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.48801397678782177;0.4329997919895513;0.4444441635081016;0.5451559202821594;0.6697569592578558;0.8204771237292154;0.8983443790586424;0.9316458662041219;0.9507363151529814;0.963953950655532;0.9734016107842082;0.9440013056615709;0.9760601958028838;0.9829772870562018;0.986642807954165;0.9262846447150479;0.9814795332485363;0.9874472352170656,0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24967,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.03212413703778387,0.03212413703778387,0.03212413703778387,0,1,true,18,0.06000000000000001,0.9999999999997076,2,2,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387;0.03212413703778387,0.06000000000000001;0.3512297621379089;0.8211648221122465;0.9749657278039975;0.9972441063904036;0.9991256465454349;0.9998968319738872;0.9998412697651906;0.9999541111718667;0.9999867346280137;0.9999984359612077;0.9999995047164105;0.999999946694812;0.9999999831198833;0.9999999981832683;0.9999999997858029;0.9999999999747455;0.999999999997282;0.9999999999997076
confirm,24968,coupled,true,true,false,15,15,0.9875595811633117,0.8482870985128106,0.8235294117647058,16,16,16,16,16,16,0.030336450797488906,0.9975273764134087,0.9975273764134087,2,2,true,17,0.06000000000000001,0.9999999999984033,3,3,true,true,1,17,1,0.8526093088857546,0.7138437646057201;0.8454083657474204;0.7211895624261928;0.8614548240137642;0.889575738441604;0.9284690648130036;0.948697677151926;0.9624979220178265;0.9676143289435495;0.9738294327651555;0.9788895849722709;0.9491646042585071;0.9774509047263127;0.9803054313012888;0.9828619260675939;0.9848567458768214;0.9863860378040121;0.9875595811633117,0.030336450797488906;0.030336450797488906;0.7821748464729398;0.9911410117200358;0.9967492674948975;0.9973861485276825;0.9973861485276825;0.9974995115743258;0.9975217609397009;0.9975262351721718;0.9975271433527176;0.9975267993165432;0.9975248378194855;0.997526819755544;0.9975272545849505;0.9975273500107344;0.9975273708129789;0.9975273747829825;0.9975273764134087,0.06000000000000001;0.06000000000000001;0.3512297621379089;0.8341679538112797;0.9770978620294866;0.9972441063904036;0.99920179862122;0.9999058237550318;0.9999198992863281;0.9999634664488736;0.9999956924642546;0.9999994921288465;0.9999999401206956;0.99999999294008;0.9999999891372836;0.9999999988308943;0.9999999998741744;0.9999999999864579;0.9999999999984033
confirm,24968,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.030336450797488906,0.030336450797488906,0.030336450797488906,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24968,decoupled,true,false,false,15,15,0.9875595811633117,0.8482870985128106,0.8235294117647058,16,16,16,0,0,0,0.030336450797488906,0.030336450797488906,0.030336450797488906,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.7138437646057201;0.8454083657474204;0.7211895624261928;0.8614548240137642;0.889575738441604;0.9284690648130036;0.948697677151926;0.9624979220178265;0.9676143289435495;0.9738294327651555;0.9788895849722709;0.9491646042585071;0.9774509047263127;0.9803054313012888;0.9828619260675939;0.9848567458768214;0.9863860378040121;0.9875595811633117,0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24968,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.030336450797488906,0.030336450797488906,0.030336450797488906,0,1,true,18,0.06000000000000001,0.9999999999998281,2,2,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906;0.030336450797488906,0.06000000000000001;0.37228231841649917;0.8341679538112797;0.9790523069255674;0.9974837190569372;0.9997026642237111;0.9999140319098943;0.9999898633787655;0.9999913785010645;0.9999960679285903;0.9999995363973515;0.9999999453400673;0.9999999935554571;0.9999999992401722;0.9999999988308943;0.9999999998741744;0.9999999999864579;0.9999999999985425;0.9999999999998281
confirm,24969,coupled,true,true,false,15,15,0.9753427856465089,0.7617493801880303,0.6666666666666666,16,16,16,16,16,16,0.025763263137409467,0.9975273763660396,0.9975273763660396,2,2,true,17,0.06000000000000001,0.9999999999983289,5,5,true,true,3,17,1,0.8526093088857546,0.7138437646057201;0.8454083657474204;0.908643857753668;0.9371337999711357;0.8408075588177732;0.9297809856751743;0.9535180462505577;0.9666022759635252;0.9754667194711181;0.9815282730367574;0.9855927760916928;0.9882696700163672;0.9900126991082225;0.9911423708651126;0.9907429261259015;0.8949864321770552;0.9785376494971999;0.9753427856465089,0.025763263137409467;0.025763263137409467;0.7270453563889008;0.8443342672225025;0.9857523927183416;0.9171187663233535;0.987961612886434;0.9961240268191253;0.9972444905965898;0.997467827520564;0.9975070862674906;0.9975237416793903;0.9975266463806188;0.9975272271553361;0.9975273452223123;0.9975273452223123;0.9975273700499078;0.9975273753704973;0.9975273763660396,0.06000000000000001;0.06000000000000001;0.11328287332364925;0.28746237397264796;0.4693775105611641;0.8823893526746633;0.9845283155874409;0.9981506101519255;0.9998006293854667;0.9999764895719194;0.9999974696243626;0.9999997016617261;0.9999999648251631;0.9999999958527988;0.9999999988011816;0.9999999998586564;0.999999999879783;0.9999999999858262;0.9999999999983289
confirm,24969,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.025763263137409467,0.025763263137409467,0.025763263137409467,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.025763263137409467;0.025763263137409467;0.025763263137409467;0.025763263137409467;0.025763263137409467;0.025763263137409467;0.025763263137409467;0.025763263137409467;0.025763263137409467;0.025763263137409467;0.025763263137409467;0.025763263137409467;0.025763263137409467;0.025763263137409467;0.025763263137409467;0.025763263137409467;0.025763263137409467;0.025763263137409467;0.025763263137409467,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
